Fecha,, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
11/8/2021,, AVENIDA URUGUAY Y LOS FRESNOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 12, CANELONES, SOLYMAR, 1, 593690, 6146325 
9/9/2021,, RAMON MANGINI, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 8, TACUAREMBO, PASO DE LOS TOROS, 1, 545715, 6369405 
19/9/2021,, AVENIDA HUGO MENDEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 21, CANELONES, VILLA CRESPO Y SAN ANDRES, 1, 581350, 6154700 
17/8/2021,, DOCTOR MORQUIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 15, DURAZNO, DURAZNO, 1, 544710, 6305990 
11/8/2021,, BATALLA DE SARANDI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, COLONIA, ROSARIO, 1, 467375, 6202565 
16/9/2021,, JUAN H. PAIVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 10, SALTO, SALTO, 1, 408960, 6525640 
6/7/2021,, INTENDENTE OLIVER, CAÍDA, LEVE, MARTES, 6, TACUAREMBO, TACUAREMBO, 1, 594920, 6491425 
23/8/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 10, TACUAREMBO, SIN DATOS, 1, 573035, 6431675 
17/9/2021,, MACIEL, CAÍDA, LEVE, VIERNES, 13, SAN JOSE, SIN DATOS, 1, 552215, 6155830 
6/9/2021,, HECTOR MIRANDA, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 13, CANELONES, CANELONES, 1, 566090, 6179715 
23/9/2021,, DIECINUEVE DE ABRIL, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 7, FLORES, TRINIDAD, 1, 510255, 6291860 
18/8/2021,, SIN DATOS, CAÍDA, LEVE, MIÉRCOLES, 19, CANELONES, BARROS BLANCOS, 1, 590650, 6153360 
30/8/2021,, SIN DATOS, CAÍDA, LEVE, LUNES, 23, FLORIDA, SIN DATOS, 1, 569995, 6202820 
4/9/2021,, AVENIDA SORIANO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 13, PAYSANDU, PAYSANDU, 1, 397900, 6422925 
8/9/2021,, CAMINO CIBILS, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 14, MONTEVIDEO, MONTEVIDEO, 1, 567100, 6140150 
18/4/2021,, CAPITAN MATIAS LASARTE, CAÍDA, LEVE, DOMINGO, 19, LAVALLEJA, MINAS, 1, 661140, 6195570 
20/4/2021,, CAMINO CASTRO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 11, MONTEVIDEO, MONTEVIDEO, 1, 571940, 6142360 
18/6/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, CANELONES, SIN DATOS, 1, 585850, 6190570 
3/9/2021,, AVENIDA BRASIL, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, RIVERA, RIVERA, 1, 639500, 6580120 
5/8/2021,, JUAN JACKSON, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 14, MONTEVIDEO, MONTEVIDEO, 1, 575515, 6137140 
26/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 10, MONTEVIDEO, MONTEVIDEO, 1, 579155, 6151055 
25/8/2021,, MONTERROSO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, MIÉRCOLES, 17, ROCHA, ROCHA, 1, 745715, 6181285 
16/7/2021,, MONTEVIDEO, DESPISTE, GRAVE, VIERNES, 3, RIO NEGRO, YOUNG, 1, 440685, 6381410 
20/8/2021,, GENERAL RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, FLORES, TRINIDAD, 1, 509240, 6291605 
30/7/2021,, RUTA 100, DESPISTE, LEVE, VIERNES, 19, DURAZNO, SIN DATOS, 1, 601005, 6351305 
22/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 15, CANELONES, BARROS BLANCOS, 1, 590260, 6153045 
19/7/2021,, AV. SALTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, PAYSANDU, PAYSANDU, 1, 398870, 6424860 
7/8/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, RIO NEGRO, FRAY BENTOS, 1, 379100, 6333555 
20/8/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 10, MONTEVIDEO, MONTEVIDEO, 1, 574560, 6140595 
19/8/2021,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 19, CANELONES, PASO CARRASCO, 1, 586835, 6142115 
5/9/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 7, MALDONADO, SIN DATOS, 1, 704145, 6205295 
23/8/2021,, CUBO DEL NORTE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 573810, 6142070 
15/8/2021,, BOLONIA, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, DOMINGO, 14, MALDONADO, MALDONADO, 1, 685495, 6136545 
17/8/2021,, GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 9, CANELONES, PANDO, 1, 595185, 6157475 
8/8/2021,, RUTA 14- KILOMETRO 194, DESPISTE, SIN LESIONADOS, DOMINGO, 17, DURAZNO, SIN DATOS, 1, 553700, 6312640 
15/8/2021,, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 13, MONTEVIDEO, MONTEVIDEO, 1, 578790, 6137295 
17/7/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 16, SALTO, SALTO, 1, 407075, 6526715 
1/8/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, DOMINGO, 3, CERRO LARGO, SIN DATOS, 1, 707690, 6363895 
2/7/2021,, CAMINO A B.BRUM, DESPISTE, SIN LESIONADOS, VIERNES, 5, ARTIGAS, SIN DATOS, 1, 459805, 6626970 
19/8/2021,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 9, SORIANO, MERCEDES, 1, 404455, 6320455 
6/9/2021,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 10, SALTO, CONSTITUCION, 1, 418115, 6563070 
28/7/2021,, AVENIDA DE LAS INSTRUCCIONES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 6, MONTEVIDEO, MONTEVIDEO, 1, 574085, 6145110 
31/7/2021,, RUTA CESAR MAYO GUTIERREZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 13, MONTEVIDEO, SIN DATOS, 1, 570750, 6152000 
18/7/2021,, AVENIDA APOLON DE MIRBEK, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 18, SALTO, SIN DATOS, 1, 407520, 6529425 
10/8/2021,, BERNARDO SUAREZ DEL RONDELO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 15, CERRO LARGO, MELO, 1, 768820, 6414680 
15/7/2021,, RUTA 39, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 6, MALDONADO, SIN DATOS, 1, 689375, 6140095 
21/7/2021,, SIN DATOS, ATROPELLO DE ANIMALES, SIN LESIONADOS, MIÉRCOLES, 1, RIO NEGRO, SIN DATOS, 1, 459650, 6404795 
29/7/2021,, RUTA DIEZ, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 16, MALDONADO, PUNTA BALLENA, 1, 678220, 6138560 
17/9/2021,, VERACIERTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 579725, 6142500 
3/7/2021,, PARALELA RUTA 8 CASI IGNACIO MEDINA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 16, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 1, 743645, 6322280 
1/9/2021,, P. HORS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 22, SORIANO, MERCEDES, 1, 405250, 6319745 
21/7/2021,, SAN FRUCTUOSO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, MONTEVIDEO, MONTEVIDEO, 1, 573050, 6139760 
30/8/2021,, MONTERROSO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, ROCHA, ROCHA, 1, 745010, 6180480 
12/9/2021,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 15, SORIANO, MERCEDES, 1, 403220, 6320195 
3/8/2021,, BOULEVARD GENERAL ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 6, MONTEVIDEO, MONTEVIDEO, 1, 576290, 6138325 
25/8/2021,, ITUZAINGO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, ROCHA, ROCHA, 1, 744425, 6182415 
1/8/2021,, AVENIDA AIGUA, CAÍDA, LEVE, DOMINGO, 19, MALDONADO, MALDONADO, 1, 687285, 6135225 
30/7/2021,, AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 580180, 6138245 
9/8/2021,, ARENAL GRANDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 574820, 6138635 
10/7/2021,, VIA_PUBLICA, CAÍDA, LEVE, SÁBADO, 17, COLONIA, COLONIA DEL SACRAMENTO, 1, 422230, 6185345 
4/8/2021,, DOCTOR ERNESTO QUINTELA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, MONTEVIDEO, MONTEVIDEO, 1, 576800, 6145735 
18/8/2021,, CAMINO DEL VERTEDERO, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 20, SORIANO, SIN DATOS, 1, 405785, 6317180 
5/9/2021,, JUAN ORTIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 4, TACUAREMBO, TACUAREMBO, 1, 596375, 6490085 
14/9/2021,, AVENIDA EDUARDO FABINI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 14, LAVALLEJA, MINAS, 1, 661810, 6195855 
14/9/2021,, JOSE LLUPES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 571090, 6142775 
21/9/2021,, PRESIDENTE FELICIANO ALBERTO VIERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 13, RIVERA, RIVERA, 1, 639305, 6579625 
29/9/2021,, AVENIDA JOSE ENRIQUE RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 10, SALTO, SALTO, 1, 410875, 6527630 
24/8/2021,, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, MALDONADO, MALDONADO, 1, 686985, 6135125 
5/7/2021,, MEVIR 1, CAÍDA, LEVE, LUNES, 11, CANELONES, SIN DATOS, 1, 604750, 6177320 
5/7/2021,, GENERAL JOSE G. ARTIGAS, CAÍDA, LEVE, LUNES, 14, MALDONADO, AIGUA, 1, 706115, 6212675 
6/8/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 23, FLORES, SIN DATOS, 1, 516970, 6295570 
11/8/2021,, RUTA NACIONAL CINCO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, MONTEVIDEO, SIN DATOS, 1, 567885, 6147040 
22/9/2021,, VIA_PUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, MONTEVIDEO, MONTEVIDEO, 1, 573550, 6137280 
28/8/2021,, CHARRUA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 22, MONTEVIDEO, MONTEVIDEO, 1, 575415, 6137050 
12/7/2021,, DOCTOR JOSE A. RAMOS BARRANCO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 3, LAVALLEJA, MINAS, 1, 661555, 6197150 
10/9/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, MONTEVIDEO, MONTEVIDEO, 1, 582480, 6139305 
20/9/2021,, JUAN ACOSTA, CAÍDA, LEVE, LUNES, 8, MONTEVIDEO, MONTEVIDEO, 1, 576410, 6144935 
13/8/2021,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 12, MONTEVIDEO, MONTEVIDEO, 1, 572445, 6141405 
30/7/2021,, CARLOS GAROLINI, DESPISTE, SIN LESIONADOS, VIERNES, 16, LAVALLEJA, MINAS, 1, 658850, 6194610 
22/8/2021,, CONTINUACION JUAN J. MARTINEZ, COLISIÓN ENTRE VEHÍCULOS, GRAVE, DOMINGO, 22, ROCHA, ROCHA, 1, 745130, 6180055 
20/8/2021,, PERU, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 10, CANELONES, SIN DATOS, 1, 570250, 6156275 
6/7/2021,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 10, MALDONADO, PUNTA DEL ESTE, 1, 688160, 6132300 
7/8/2021,, DOCTOR IVO FERREIRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, TACUAREMBO, TACUAREMBO, 1, 596210, 6490920 
30/6/2021,, INTENDENTE ORESTES LANZA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 8, SALTO, SALTO, 1, 409665, 6525190 
17/7/2021,, REPUBLICA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 21, CANELONES, BARROS BLANCOS, 1, 591290, 6153845 
29/7/2021,, JOSE PEDRO VARELA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, SALTO, SALTO, 1, 408565, 6526600 
9/7/2021,, CAMINO MELILLA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 13, MONTEVIDEO, MONTEVIDEO, 1, 568265, 6148270 
6/9/2021,, RAMON MARQUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574525, 6140750 
3/7/2021,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 10, FLORIDA, FLORIDA, 1, 572220, 6226375 
1/9/2021,, BOULEVARD APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, MONTEVIDEO, MONTEVIDEO, 1, 576045, 6144890 
15/8/2021,, COSTANERA SUR TOMAS BERRETA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 17, SALTO, SALTO, 1, 406470, 6526040 
12/9/2021,, SIN DATOS, DESPISTE, LEVE, DOMINGO, 21, TREINTA Y TRES, SIN DATOS, 1, 736375, 6311085 
23/8/2021,, PAULINO TEJEDOR, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 6, ROCHA, ROCHA, 1, 745535, 6180925 
23/8/2021,, RUBEN DARIO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, LUNES, 14, SAN JOSE, SIN DATOS, 1, 551500, 6155965 
3/8/2021,, AVENIDA ITALIA, CAÍDA, LEVE, MARTES, 18, PAYSANDU, CHACRAS DE PAYSANDU, 1, 401090, 6423300 
10/9/2021,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, COLONIA, NUEVA PALMIRA, 1, 369795, 6250960 
18/8/2021,, ISLAS, CAÍDA, LEVE, MIÉRCOLES, 18, MALDONADO, SIN DATOS, 1, 709360, 6152515 
20/8/2021,, M. FONTES ARRILLAGA, DESPISTE, SIN LESIONADOS, VIERNES, 23, FLORIDA, SARANDI GRANDE, 1, 562110, 6267800 
8/9/2021,, AVENIDA GENERAL FLORES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 5, MONTEVIDEO, MONTEVIDEO, 1, 578435, 6145465 
2/7/2021,, PEDRO CHIESA, ATROPELLO DE ANIMALES, LEVE, VIERNES, 19, TACUAREMBO, PASO DE LOS TOROS, 1, 544810, 6369840 
10/8/2021,, MALDONADO, ATROPELLO DE PEATÓN, LEVE, MARTES, 19, MONTEVIDEO, MONTEVIDEO, 1, 574215, 6136700 
29/9/2021,, SIN DATOS, DESPISTE, LEVE, MIÉRCOLES, 19, SORIANO, SIN DATOS, 1, 439830, 6258240 
26/7/2021,, JUNCAL, CAÍDA, LEVE, LUNES, 1, COLONIA, NUEVA PALMIRA, 1, 370095, 6250375 
14/9/2021,, AVENIDA PARAGUAY, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, SALTO, SALTO, 1, 408520, 6528205 
20/9/2021,, AVENIDA GENERAL EUGENIO GARZON, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 17, MONTEVIDEO, MONTEVIDEO, 1, 571155, 6144315 
30/9/2021,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, CERRO LARGO, MELO, 1, 766675, 6415460 
27/7/2021,, SIN DATOS, ATROPELLO DE PEATÓN, LEVE, MARTES, 7, CANELONES, CANELONES, 1, 566770, 6178315 
5/8/2021,, RUTA 4, DESPISTE, SIN LESIONADOS, JUEVES, 20, ARTIGAS, SEQUEIRA, 1, 511250, 6570175 
5/8/2021,, CALLE 8, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 13, CANELONES, SIN DATOS, 1, 614790, 6152115 
28/7/2021,, DOCTOR ELIAS ABDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 14, TACUAREMBO, TACUAREMBO, 1, 595785, 6490915 
27/9/2021,, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, LUNES, 15, MALDONADO, MALDONADO, 1, 686980, 6135620 
12/7/2021,, ANTONIO ORLANDO GIORDANO, DESPISTE, SIN LESIONADOS, LUNES, 23, DURAZNO, DURAZNO, 1, 546200, 6304025 
14/7/2021,, AVENIDA GENERAL GARIBALDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 574895, 6140410 
27/7/2021,, DR. ALTIVO ESTEVES, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 14, RIVERA, RIVERA, 1, 641655, 6580225 
2/7/2021,, BOULEVARD GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, PAYSANDU, NUEVO PAYSANDU, 1, 400085, 6429220 
14/8/2021,, AVENIDA DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 576110, 6137905 
15/9/2021,, HECTOR GUTIERREZ RUIZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, CERRO LARGO, MELO, 1, 766420, 6415930 
17/9/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, LAVALLEJA, SIN DATOS, 1, 639560, 6168680 
1/7/2021,, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 11, MALDONADO, SAN CARLOS, 1, 690115, 6148105 
2/9/2021,, R. PEREZ DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 13, LAVALLEJA, MINAS, 1, 662095, 6194170 
24/7/2021,, SIN DATOS, CAÍDA, LEVE, SÁBADO, 19, COLONIA, SIN DATOS, 1, 373565, 6249830 
21/9/2021,, AVENIDA ARMANDO I BARBIERI, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, SALTO, SALTO, 1, 408570, 6527605 
9/8/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 7, ROCHA, SIN DATOS, 1, 751285, 6257610 
6/8/2021,, LUIS ALBERTO LATORRE, ATROPELLO DE PEATÓN, LEVE, VIERNES, 8, COLONIA, COLONIA DEL SACRAMENTO, 1, 422850, 6187235 
10/8/2021,, SALIDA DE ROTONDA PARQUE DE LAS CIENCIAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 7, CANELONES, SIN DATOS, 1, 590830, 6147135 
8/7/2021,, SIN DATOS, DESPISTE, LEVE, JUEVES, 13, MALDONADO, SIN DATOS, 1, 704590, 6205425 
16/8/2021,, AVENIDA ITALIA INTERSECIÓN VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, LUNES, 18, RIVERA, RIVERA, 1, 638880, 6579680 
24/8/2021,, AVENIDA GENERAL FLORES, ATROPELLO DE PEATÓN, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 577135, 6143570 
9/7/2021,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 11, MALDONADO, PUNTA DEL ESTE, 1, 688160, 6132300 
27/8/2021,, WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CANELONES, SIN DATOS, 1, 571980, 6157265 
1/9/2021,, MONSEÑOR VERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, RIVERA, RIVERA, 1, 637995, 6581560 
20/7/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 12, FLORIDA, SIN DATOS, 1, 561290, 6274075 
17/8/2021,, DIECIOCHO DE JULIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, SORIANO, MERCEDES, 1, 403955, 6320350 
1/7/2021,, COLON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, JUEVES, 12, PAYSANDU, PAYSANDU, 1, 398265, 6423305 
13/8/2021,, DOCTOR HORACIO GARCIA LAGOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 3, MONTEVIDEO, MONTEVIDEO, 1, 575850, 6145715 
16/9/2021,, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 15, RIVERA, RIVERA, 1, 639210, 6580425 
13/5/2021,, ALBERTO ZUM FELDE, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 18, MONTEVIDEO, MONTEVIDEO, 1, 582450, 6139660 
15/5/2021,, BIANCHI ALTUNA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 20, CANELONES, SIN DATOS, 1, 570570, 6153090 
6/4/2021,, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 20, CERRO LARGO, MELO, 1, 767605, 6415940 
23/9/2021,, AVENIDA BURGUES, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 16, MONTEVIDEO, MONTEVIDEO, 1, 574335, 6141695 
25/4/2021,, BALTASAR BRUM, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, DOMINGO, 11, COLONIA, ROSARIO, 1, 467660, 6202195 
3/7/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 20, FLORIDA, SIN DATOS, 1, 624370, 6239225 
12/6/2021,, AVENIDA OCHO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 11, MONTEVIDEO, MONTEVIDEO, 1, 578975, 6140790 
27/7/2021,, OSVALDO CRUZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 12, MONTEVIDEO, MONTEVIDEO, 1, 579190, 6143435 
1/8/2021,, SIN DATOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 19, CANELONES, PASO PALOMEQUE, 1, 568340, 6180480 
3/7/2021,, AVENIDA AGRACIADA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 571535, 6142370 
21/8/2021,, DOCTOR SANZ Y SANCHO, DESPISTE, SIN LESIONADOS, SÁBADO, 9, ROCHA, ROCHA, 1, 745705, 6181735 
7/8/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, SÁBADO, 7, CANELONES, SIN DATOS, 1, 569535, 6162290 
30/6/2021,, JUAN JACKSON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 575485, 6137470 
7/9/2021,, RAMBLA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, TACUAREMBO, TACUAREMBO, 1, 596410, 6490050 
27/5/2021,, AVENIDA GENERAL SAN MARTIN, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, JUEVES, 4, MONTEVIDEO, MONTEVIDEO, 1, 576010, 6146195 
20/5/2021,, RIVERA, CAÍDA, LEVE, JUEVES, 16, CANELONES, PROGRESO, 1, 571115, 6163765 
28/5/2021,, RUTA 7 KM  90, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CANELONES, SIN DATOS, 1, 616325, 6209685 
25/9/2021,, AVENIDA VIERA, COLISIÓN ENTRE VEHÍCULOS, GRAVE, SÁBADO, 1, SALTO, SALTO, 1, 408625, 6527130 
18/6/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, VIERNES, 13, LAVALLEJA, SIN DATOS, 1, 705265, 6243575 
13/7/2021,, AVENIDA DE LAS AMERICAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MARTES, 20, CANELONES, BARRA DE CARRASCO, 1, 588175, 6140355 
22/7/2021,, AYACUCHO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, JUEVES, 12, PAYSANDU, PAYSANDU, 1, 399655, 6424305 
27/9/2021,, SIN DATOS, DESPISTE, SIN LESIONADOS, LUNES, 14, FLORIDA, SIN DATOS, 1, 624420, 6238900 
26/6/2021,, DOCTOR FRANCISCO SOCA, ATROPELLO DE ANIMALES, LEVE, SÁBADO, 11, CANELONES, SIN DATOS, 1, 572840, 6156435 
25/4/2021,, DIEGO YOUNG, CAÍDA, LEVE, DOMINGO, 1, RIO NEGRO, YOUNG, 1, 440940, 6382360 
25/5/2021,, AVENIDA GENERAL RONDEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, MONTEVIDEO, MONTEVIDEO, 1, 573790, 6138090 
1/7/2021,, CAMINO PASO DE LA ESPAÑOLA, CAÍDA, LEVE, JUEVES, 17, MONTEVIDEO, MONTEVIDEO, 1, 579370, 6147650 
